1_id,1_span,1_anno_default_ns:cat,1_meta_annis:doc,2_id,2_span,2_anno_default_ns:cat,Stellung,Ausgabereihenfolge,Eigenname,Fehltreffer,random,wordcount
32136015,die Eroberung der grossen un~ wolbefestigten Stadt Russel,NP,Mercurius-1667,32136018,der grossen un~ wolbefestigten Stadt Russel,NP,post,1804,j,n,NA,6
32136051,zu eufriger Vorsicht und Defension selbiger Provintzen,PP,Mercurius-1667,32136058,selbiger Provintzen,NP,post,1805,n,n,NA,2
32136098,die Richtigkeit der Allianze zwischen Deroselben und etlichen Chur- und andern Fürsten und Reichs-Stände~ des Ober- und Niedersächsischen Kräyses / da bereits viel tausend Mann auff den Beinen sind,NP,Mercurius-1667,32136103,der Allianze zwischen Deroselben und etlichen Chur- und andern Fürsten und Reichs-Stände~ des Ober- und Niedersächsischen Kräyses / da bereits viel tausend Mann auff den Beinen sind,NP,post,1806,n,n,NA,27
32136120,Reichs-Stände~ des Ober- und Niedersächsischen Kräyses / da bereits viel tausend Mann auff den Beinen sind,NP,Mercurius-1667,32136122,des Ober- und Niedersächsischen Kräyses / da bereits viel tausend Mann auff den Beinen sind,NP,post,1807,n,n,NA,15
32136277,in præjudicium I. Käys. M.,PP,Mercurius-1667,32136280,I. Käys. M.,NP,post,1808,n,n,NA,3
32136370,wegen assistirung besagter Niederlande,PP,Mercurius-1667,32136374,besagter Niederlande,NP,post,1809,j,n,NA,2
32136491,alle andere der Ottomannischen Pforten,NP,Mercurius-1667,32136495,der Ottomannischen Pforten,NP,post,1810,n,n,NA,3
32136576,wegen Bezahlung der Grentz-Völcker,PP,Mercurius-1667,32136580,der Grentz-Völcker,NP,post,1811,n,n,NA,2
32136653,einen guten Anfang vertraulicher Kauff-Correspondentz,NP,Mercurius-1667,32136657,vertraulicher Kauff-Correspondentz,NP,post,1812,n,n,NA,2
32137010,vor eine Unterdruckung des Römischen Volckes,PP,Mercurius-1667,32137015,des Römischen Volckes,NP,post,1813,n,n,NA,3
32137707,etliche ihrer Schiffe,NP,Mercurius-1667,32137709,ihrer Schiffe,NP,post,1814,n,n,NA,2
32138026,von dem Marche 4. Regim. zu Fuß und zu Pferde nach Berge~,PP,Mercurius-1667,32138031,4. Regim. zu Fuß und zu Pferde,NP,post,1815,n,n,NA,7
32138953,auch mit Verlust etlicher unsrer braven Leuthe,PP,Mercurius-1667,32138957,etlicher unsrer braven Leuthe,NP,post,1816,n,n,NA,4
32139245,zur Wieder-Erbauung dieser Stadt,PP,Mercurius-1667,32139249,dieser Stadt,NP,post,1817,n,n,NA,2
32139382,das Frequentiren der Messen in den Capellen und bey den Außheimischen Ministern,NP,Mercurius-1667,32139385,der Messen in den Capellen und bey den Außheimischen Ministern,NP,post,1818,n,n,NA,10
32139473,die gantze Macht der Tartern und Cosacken,NP,Mercurius-1667,32139477,der Tartern und Cosacken,NP,post,1819,n,n,NA,4
32140030,die hergeschossene~ Gelder der Käyserlichen Erbländer,NP,Mercurius-1667,32140034,der Käyserlichen Erbländer,NP,post,1820,n,n,NA,3
32140069,zu Verpflegung deren Militz,PP,Mercurius-1667,32140072,deren Militz,NP,post,1821,n,n,NA,2
32140527,zum General des Kirchen Stats,PP,Mercurius-1667,32140530,des Kirchen Stats,NP,post,1822,n,n,NA,3
32140541,zum General der Päbstl. Galeeren,PP,Mercurius-1667,32140544,der Päbstl. Galeeren,NP,post,1823,n,n,NA,3
32140555,zum General seiner Garden,PP,Mercurius-1667,32140558,seiner Garden,NP,post,1824,n,n,NA,2
32140568,zum Gubernator der Engelsburg,PP,Mercurius-1667,32140571,der Engelsburg,NP,post,1825,n,n,NA,2
32140583,zum Capitain der leichten Pferde,PP,Mercurius-1667,32140586,der leichten Pferde,NP,post,1826,n,n,NA,3
32140612,"mit grosser Freude des Römischen Volcks , welches innerhalb 12. Jahren sich keiner so schönen Veränderung und Succession entsinnen kan / und hiedurch seine vorigen Unterdrücker wohl bestrafft siehet / in dem sie nun auch probiren müssen / was da sey die vergängliche Welt Pracht",PP,Mercurius-1667,32140616,"des Römischen Volcks , welches innerhalb 12. Jahren sich keiner so schönen Veränderung und Succession entsinnen kan / und hiedurch seine vorigen Unterdrücker wohl bestrafft siehet / in dem sie nun auch probiren müssen / was da sey die vergängliche Welt Pracht",NP,post,1827,n,n,NA,42
32141147,an Gewinnung des Orts,PP,Mercurius-1667,32141150,des Orts,NP,post,1828,n,n,NA,2
32141965,das Abnehmen des großen Sigels,NP,Mercurius-1667,32141970,des großen Sigels,NP,post,1829,n,n,NA,3
32142180,Correctio Nicht erfolgender Sachen im Monat Septembri,NP,Mercurius-1667,32142183,Nicht erfolgender Sachen im Monat Septembri,NP,post,1830,n,n,NA,6
32142233,DIe Zusam~enkunfft Hoch Fürstl. und anderer grossen Personen zu Glückstadt,NP,Mercurius-1667,32142239,Hoch Fürstl. und anderer grossen Personen,NP,post,1831,n,n,NA,6
32142474,in Erwartung der neuen Geschichten,PP,Mercurius-1667,32142477,der neuen Geschichten,NP,post,1832,n,n,NA,3
32142955,der Tod manches braven Soldatens / so von unsrer Seiten dabey geblieben ist . Als : der Gen. Lieut. Baroni von der Cavallery Antiquario Gen. Quartiermeister . Gavalla Capitain von der Artollery . Der berühmte Ingenieur Cappucina und andere,NP,Mercurius-1667,32142958,manches braven Soldatens / so von unsrer Seiten dabey geblieben ist,NP,post,1833,n,n,NA,11
32143065,an den Orten der 3. verfertigten Minen,PP,Mercurius-1667,32143069,der 3. verfertigten Minen,NP,post,1834,n,n,NA,4
32143288,biß zum Tage der solennen Begräbniß / welcher der künfftige Donnerstag ist,PP,Mercurius-1667,32143292,der solennen Begräbniß,NP,post,1835,n,n,NA,3
32143634,im 90. Jahre seines Alters,PP,Mercurius-1667,32143638,seines Alters,NP,post,1836,n,n,NA,2
32143849,an einige Cur- und Fürsten des Reiches,PP,Mercurius-1667,32143856,des Reiches,NP,post,1837,n,n,NA,2
32143970,mit diesem Prinzen Allen Reichs und Erb-Provinzen,PP,Mercurius-1667,32143974,Allen Reichs und Erb-Provinzen,NP,post,1838,n,n,NA,4
32144292,in Gebung der Audientz an die Cardinäle,PP,Mercurius-1667,32144295,der Audientz an die Cardinäle,NP,post,1839,n,n,NA,5
32144449,ohne fernern Succurs / der unsrigen,PP,Mercurius-1667,32144454,der unsrigen,NP,post,1840,n,n,NA,2
32144653,An übersendung der Gelder zu grossen Werbungen im Deutschlande,PP,Mercurius-1667,32144658,der Gelder,NP,post,1841,n,n,NA,2
32144796,zum General des Königl. Lagers in Deutschland,PP,Mercurius-1667,32144799,des Königl. Lagers in Deutschland,NP,post,1842,n,n,NA,5
32145164,an recuperirung seiner gehabten Güter und Chargen,PP,Mercurius-1667,32145168,seiner gehabten Güter und Chargen,NP,post,1843,n,n,NA,5
32145628,Das vergeben der hohen militarischen Chargen / wovon man so lang geredet hat,NP,Mercurius-1667,32145632,der hohen militarischen Chargen,NP,post,1844,n,n,NA,4
32145863,die hohen Kriegs-Officirer der interressirenden Cur- und Fürsten aber,NP,Mercurius-1667,32145868,der interressirenden Cur- und Fürsten,NP,post,1845,n,n,NA,5
32145957,den übrigen Raum der Blätter,NP,Mercurius-1667,32145961,der Blätter,NP,post,1846,n,n,NA,2
32145995,zur Auffrichtung einer neuen alliance,PP,Mercurius-1667,32145999,einer neuen alliance,NP,post,1847,n,n,NA,3
32146116,unter der grossen Menge ihrer Capers,PP,Mercurius-1667,32146121,ihrer Capers,NP,post,1848,n,n,NA,2
32146563,der Actus der Königl. Leichbegängniß vollenzogen worden da dann die Königl. Leiche von St. Florian auff der Vorstadt nach der Schloß Kirche~ mit 8 Pferden so mit rohtem Sammet verkappet waren / geführet worden,NP,Mercurius-1667,32146566,der Königl. Leichbegängniß,NP,post,1849,n,n,NA,3
32146647,die Brüderschafft des Rosarii,NP,Mercurius-1667,32146650,des Rosarii,NP,post,1850,n,n,NA,2
32147179,durch das Recht der Succession,PP,Mercurius-1667,32147184,der Succession,NP,post,1851,n,n,NA,2
32147232,durch die Mittel der Waffen,PP,Mercurius-1667,32147236,der Waffen,NP,post,1852,n,n,NA,2
32147459,vor einen rechtmässigen Besitzer unsers Königreiches,PP,Mercurius-1667,32147464,unsers Königreiches,NP,post,1853,n,n,NA,2
32147680,zu dem Gubernator der Spannischen Niederlande,PP,Mercurius-1667,32147684,der Spannischen Niederlande,NP,post,1854,n,n,NA,3
32147754,im Nahmen I. Käyserl. Maytt. der abgeleibten Königin,PP,Mercurius-1667,32147761,I. Käyserl. Maytt. der abgeleibten Königin,NP,post,1855,n,n,NA,6
32147804,die Richtigkeit besagter Vermählung,NP,Mercurius-1667,32147809,besagter Vermählung,NP,post,1856,n,n,NA,2
32148372,Verfolg der Alliantz,NP,Mercurius-1667,32148374,der Alliantz,NP,post,1857,n,n,NA,2
32148462,"durch die Consideration unterschiedlicher avantagen , welche er wieder denselben gehabt",PP,Mercurius-1667,32148466,"unterschiedlicher avantagen , welche er wieder denselben gehabt",NP,post,1858,n,n,NA,8
32148480,durch Intervention des Königes von Groß Britannien / welcher ein Mediator hat seyn wollen,PP,Mercurius-1667,32148483,des Königes von Groß Britannien / welcher ein Mediator hat seyn wollen,NP,post,1859,n,n,NA,12
32148530,als durch die Macht der Waffen,PP,Mercurius-1667,32148535,der Waffen,NP,post,1860,n,n,NA,2
32148681,Großmeister des Königl. Hauses sc. Dom Anthonio Lovis de Menessez,NP,Mercurius-1667,32148683,des Königl. Hauses,NP,post,1861,n,n,NA,3
32149140,biß zum Ende der bestimmten zehen Jahre,PP,Mercurius-1667,32149144,der bestimmten zehen Jahre,NP,post,1862,n,n,NA,4
32149183,von der Summa der 900000. Crusaden betrifft / vor welche S. Aller-Christl. Maytt. an den König von Portugal zu bezahlen sich verobligiret,PP,Mercurius-1667,32149187,der 900000. Crusaden,NP,post,1863,n,n,NA,3
32149265,von dem Tage dieses Tractats Unterzeichnung,PP,Mercurius-1667,32149272,dieses Tractats Unterzeichnung,NP,post,1864,n,n,NA,3
32149451,zur Bezahlung der Französischen Troupen,PP,Mercurius-1667,32149456,der Französischen Troupen,NP,post,1865,n,n,NA,3
32149547,nach der Ratification dieses gegenwärtigen Tractats,PP,Mercurius-1667,32149551,dieses gegenwärtigen Tractats,NP,post,1866,n,n,NA,3
32149640,die vorbesagte Summa der 1800000. Pfundte,NP,Mercurius-1667,32149646,der 1800000. Pfundte,NP,post,1867,n,n,NA,3
32149675,zu Unterhaltung der Französischen Troupen,PP,Mercurius-1667,32149680,der Französischen Troupen,NP,post,1868,n,n,NA,3
32149696,auff die Ordre I. Maytt. von Portugall,PP,Mercurius-1667,32149702,I. Maytt. von Portugall,NP,post,1869,n,n,NA,4
32149780,biß zum Ende dieser zehen-jährigen Tractaten,PP,Mercurius-1667,32149785,dieser zehen-jährigen Tractaten,NP,post,1870,n,n,NA,3
32149859,mit beyhülffe der Tartern,PP,Mercurius-1667,32149863,der Tartern,NP,post,1871,n,n,NA,2
32149969,die zu St. Luca glückliche arrivirung der Spanischen Silber Floote / welche auff viel Millionen geschätzt wird,NP,Mercurius-1667,32149978,der Spanischen Silber Floote / welche auff viel Millionen geschätzt wird,NP,post,1872,n,n,NA,11
32150028,über die LandTags Bewilligung begehrte Positiones,PP,Mercurius-1667,32150033,begehrte Positiones,NP,post,1873,n,n,NA,2
32150320,zur Eroberung solcher Vestung,PP,Mercurius-1667,32150325,solcher Vestung,NP,post,1874,n,n,NA,2
32151053,Verfolg der Alliantz,NP,Mercurius-1667,32151055,der Alliantz,NP,post,1875,n,n,NA,2
32151116,zur Bezahlung der Frantzösischen Troupen,PP,Mercurius-1667,32151119,der Frantzösischen Troupen,NP,post,1876,n,n,NA,3
32151124,zur Gage der jenigen welche auf S. Aller Christlichsten Majestät Ordre als Häupter und Führer in Portugal dienen,PP,Mercurius-1667,32151127,der jenigen welche auf S. Aller Christlichsten Majestät Ordre als Häupter und Führer in Portugal dienen,NP,post,1877,n,n,NA,16
32151329,in dem andern und dritten Articul dieses Tractats,PP,Mercurius-1667,32151337,dieses Tractats,NP,post,1878,n,n,NA,2
32151346,von dem ersten Tage an dieser erwehneten Krieges Declaration,PP,Mercurius-1667,32151353,dieser erwehneten Krieges Declaration,NP,post,1879,n,n,NA,4
32151359,biß auf den letzten mehr besagter zehen Jahre,PP,Mercurius-1667,32151365,mehr besagter zehen Jahre,NP,post,1880,n,n,NA,4
32151622,Stillstandt der Waffen,NP,Mercurius-1667,32151624,der Waffen,NP,post,1881,n,n,NA,2
32151633,ohne expresse Zustimmung beyder Partheyen,PP,Mercurius-1667,32151637,beyder Partheyen,NP,post,1882,n,n,NA,2
32151842,eine Specification der jenigen Gelder / so von Zeit zu Zeit bey des verstorbenen Papsts Regierung an Don Mario und D. Augustino gezahlet worden,NP,Mercurius-1667,32151845,der jenigen Gelder / so von Zeit zu Zeit bey des verstorbenen Papsts Regierung an Don Mario und D. Augustino gezahlet worden,NP,post,1883,n,n,NA,22
32152517,in Beforderung seiner negotien,PP,Mercurius-1667,32152521,seiner negotien,NP,post,1884,n,n,NA,2
32152908,Verfolg der Alliantz,NP,Mercurius-1667,32152910,der Alliantz,NP,post,1885,n,n,NA,2
32153287,die vornehmsten Häupter der Frantzösischen Cavaliern,NP,Mercurius-1667,32153291,der Frantzösischen Cavaliern,NP,post,1886,n,n,NA,3
32153295,in dem rang oder Gang der Portugiesischen General Lieutenants,PP,Mercurius-1667,32153303,der Portugiesischen General Lieutenants,NP,post,1887,n,n,NA,4
32153508,alle Consules der Frantzösischen Nation,NP,Mercurius-1667,32153511,der Frantzösischen Nation,NP,post,1888,n,n,NA,3
32153566,denen Consuln der Portugiesischen Nation,NP,Mercurius-1667,32153570,der Portugiesischen Nation,NP,post,1889,n,n,NA,3
32153733,in einem der besagten Hafen,PP,Mercurius-1667,32153736,der besagten Hafen,NP,post,1890,n,n,NA,3
32153760,in Krafft des letzten Tractats so mit ihnen ist gemacht worden,PP,Mercurius-1667,32153763,des letzten Tractats so mit ihnen ist gemacht worden,NP,post,1891,n,n,NA,9
32153884,auff Ordre seines Königs,PP,Mercurius-1667,32153887,seines Königs,NP,post,1892,n,n,NA,2
32153927,zu Bezeugung seiner seits guter Freund / Schwäger und Nachbarschafft,PP,Mercurius-1667,32153933,guter Freund / Schwäger und Nachbarschafft,NP,post,1893,n,n,NA,6
32154130,etliche der ihrigen Officirer anhero zu schicken / welchen die Gelder zu den recrouten sollen eingehändiget / und darauff die Werbungen vorgenommen werden,NP,Mercurius-1667,32154133,der ihrigen Officirer,NP,post,1894,n,n,NA,3
32154207,von einer fernern Nachsuchung ihrer grossen Geld-Sum~en,PP,Mercurius-1667,32154214,ihrer grossen Geld-Sum~en,NP,post,1895,n,n,NA,3
32154390,wegen noch nicht empfangener Satisfaction der Pisanischen Tractaten,PP,Mercurius-1667,32154398,der Pisanischen Tractaten,NP,post,1896,n,n,NA,3
32154742,auch die Compagnien leichter Pferde,NP,Mercurius-1667,32154746,leichter Pferde,NP,post,1897,n,n,NA,2
32155161,Verfolg der Alliantz,NP,Mercurius-1667,32155163,der Alliantz,NP,post,1898,n,n,NA,2
32155278,durch die Mittel höchstbesagter Könige,PP,Mercurius-1667,32155282,höchstbesagter Könige,NP,post,1899,n,n,NA,2
32155285,in faveur S. M. von Schweden,PP,Mercurius-1667,32155288,S. M. von Schweden,NP,post,1900,n,n,NA,4
32155345,den Herrn General Staten der vereinigten Niederlande,NP,Mercurius-1667,32155351,der vereinigten Niederlande,NP,post,1901,n,n,NA,3
32155705,15. Tage nach Ankunfft des jenigen / der die Ratification von S. Aller Christl. Majestät einbringen wird,PP,Mercurius-1667,32155710,des jenigen / der die Ratification von S. Aller Christl. Majestät einbringen wird,NP,post,1902,n,n,NA,13
32155781,zur Confirmation dieses gegenwärtigen Tractats,PP,Mercurius-1667,32155784,dieses gegenwärtigen Tractats,NP,post,1903,n,n,NA,3
32155798,Ende dieser alliance,NP,Mercurius-1667,32155800,dieser alliance,NP,post,1904,n,n,NA,2
32155830,Stände des Reiches,NP,Mercurius-1667,32155832,des Reiches,NP,post,1905,n,n,NA,2
32155913,zur Abwendung des Römischen Reiches Unruh,PP,Mercurius-1667,32155916,des Römischen Reiches Unruh,NP,post,1906,n,n,NA,4
32156146,in der Zeit dieses Krieges mit Franckreich,PP,Mercurius-1667,32156151,dieses Krieges mit Franckreich,NP,post,1907,n,n,NA,4
32156474,eine schöne Koppel Türckischer Pferde,NP,Mercurius-1667,32156479,Türckischer Pferde,NP,post,1908,n,n,NA,2
32156488,im Nahmen unsers Königes,PP,Mercurius-1667,32156491,unsers Königes,NP,post,1909,n,n,NA,2
32156655,mit einem guten Theile seiner Armee,PP,Mercurius-1667,32156660,seiner Armee,NP,post,1910,n,n,NA,2
32156666,bey Mangel eines Entsatzes,PP,Mercurius-1667,32156669,eines Entsatzes,NP,post,1911,n,n,NA,2
32156806,die Execution ihrer vorigen Tractaten / nähmlich vor ein Glied der Crone Pohlen auffgenommen zu werden / und ihre Officianten unter die andere Senatoren auff dem Reichs-Tage zu admittiren,NP,Mercurius-1667,32156810,ihrer vorigen Tractaten,NP,post,1912,n,n,NA,3
32156819,vor ein Glied der Crone Pohlen,PP,Mercurius-1667,32156823,der Crone Pohlen,NP,post,1913,n,n,NA,3
32157215,Beschirmer des Glaubens,NP,Mercurius-1667,32157217,des Glaubens,NP,post,1914,n,n,NA,2
32157550,in der Zeit des Krieges,PP,Mercurius-1667,32157554,des Krieges,NP,post,1915,n,n,NA,2
32157662,der Gebrauch der Schiffahrt und Handlung frey un~ sicher seyn / zwischen den Unterthanen von beyden höchstbesagten Königen,NP,Mercurius-1667,32157665,der Schiffahrt und Handlung,NP,post,1916,n,n,NA,4
32157700,vor der Denuntiation dieses letzten Krieges,PP,Mercurius-1667,32157704,dieses letzten Krieges,NP,post,1917,n,n,NA,3
32158217,in Verhandlung ihrer nassen Wahren,PP,Mercurius-1667,32158220,ihrer nassen Wahren,NP,post,1918,n,n,NA,3
32158229,Im Anfang des Novembris,PP,Mercurius-1667,32158234,des Novembris,NP,post,1919,n,n,NA,2
32158278,ümständige Erzehlung seiner Verrichtungen,NP,Mercurius-1667,32158281,seiner Verrichtungen,NP,post,1920,n,n,NA,2
32158722,bey nächster Versamlung der Hochmögenden H. General Staten,PP,Mercurius-1667,32158728,der Hochmögenden H. General Staten,NP,post,1921,j,n,NA,5
32158761,Die Außwechselung der Ratificationen von den Tractaten mit der Crone Schweden,NP,Mercurius-1667,32158766,der Ratificationen von den Tractaten mit der Crone Schweden,NP,post,1922,n,n,NA,9
32158779,auch die Lieferung der requirirte Summa Geldes,NP,Mercurius-1667,32158783,der requirirte Summa Geldes,NP,post,1923,n,n,NA,4
32158793,Verfolg der Friedens-Articuln,NP,Mercurius-1667,32158795,der Friedens-Articuln,NP,post,1924,n,n,NA,2
32158883,bey Raison dieses Krieges,PP,Mercurius-1667,32158886,dieses Krieges,NP,post,1925,n,n,NA,2
32158897,wieder die Freyheit der Schifffahrt und Handlung,PP,Mercurius-1667,32158901,der Schifffahrt und Handlung,NP,post,1926,n,n,NA,4
32158947,von dem Tage dieses gegenwärtigen Tractats Unterschreibung an,PP,Mercurius-1667,32158953,dieses gegenwärtigen Tractats Unterschreibung,NP,post,1927,n,n,NA,4
32159019,vor der Declaration dieses letzten Krieges,PP,Mercurius-1667,32159023,dieses letzten Krieges,NP,post,1928,n,n,NA,3
32159044,nach der Ratification dieser Tractaten,PP,Mercurius-1667,32159048,dieser Tractaten,NP,post,1929,n,n,NA,2
32159469,nach der Ratification dieser Tractaten,PP,Mercurius-1667,32159473,dieser Tractaten,NP,post,1930,n,n,NA,2
32159519,Correctio Nicht erfolgender Sachen im Octobri,NP,Mercurius-1667,32159521,Nicht erfolgender Sachen im Octobri,NP,post,1931,n,n,NA,5
32159811,als von des jungen Königes guter Gesundheit,PP,Mercurius-1667,32159815,des jungen Königes,NP,post,1932,n,n,NA,3
32160217,zur Verstärckung der alten Regimenter,PP,Mercurius-1667,32160220,der alten Regimenter,NP,post,1933,n,n,NA,3
32160617,Verfolg der FriedensArticuln,NP,Mercurius-1667,32160619,der FriedensArticuln,NP,post,1934,n,n,NA,2
32160678,von dem Tage dieses Landes Restitution an,PP,Mercurius-1667,32160682,dieses Landes Restitution,NP,post,1935,n,n,NA,3
32160905,der Subscription dieser gegenwärtigen Tractaten,NP,Mercurius-1667,32160908,dieser gegenwärtigen Tractaten,NP,post,1936,n,n,NA,3
32161029,vor dem ersten des Januarij 1665.,PP,Mercurius-1667,32161033,des Januarij 1665.,NP,post,1937,n,n,NA,3
32161550,auff Consens des begehrten Tituls,PP,Mercurius-1667,32161553,des begehrten Tituls,NP,post,1938,n,n,NA,3
32161801,die expeditiones vieler grossen Sachen,NP,Mercurius-1667,32161805,vieler grossen Sachen,NP,post,1939,n,n,NA,3
32162019,auf das Vernehmen des general Auffbotes in Pohlen,PP,Mercurius-1667,32162023,des general Auffbotes in Pohlen,NP,post,1940,n,n,NA,5
32162051,auff Ankunfft des Herrn Cron Fendrichs und des Herrn Silnicken Troupen,PP,Mercurius-1667,32162058,des Herrn Cron Fendrichs und des Herrn Silnicken Troupen,NP,post,1941,j,n,NA,9
32162104,nach Außhauung und Verbrennung vier hochgedachtem Feld-Herrn zuständiger Städte als Jezorno / Pomorzan / Zborou und Lossou,PP,Mercurius-1667,32162110,vier hochgedachtem Feld-Herrn zuständiger Städte als Jezorno / Pomorzan / Zborou und Lossou,NP,post,1942,n,n,NA,13
32162178,Der Termin des general Aufbotes gegen den 15. Novemb. unter Lublin,NP,Mercurius-1667,32162182,des general Aufbotes,NP,post,1943,n,n,NA,3
