tok	satz_id	graphtoken	syntoken_id	syntoken_tok_id	graphtoken_id	syntoken_belebtheit	graphtoken_pos	syntoken_lemma	satz_ambig	syntoken	graphtoken_lemma	syntoken_pos	graphtoken_initial	syntoken_ambig	graphtoken_orth	graphtoken_belebtheit	add_place	add_id	label_place	label_id	meta..doc	Year	Place	SENT_INT	upperCase	Animacy	Animacy3	LemmaFreq	LogFreq	Animacy6
Theuffel	nichts	Theuffel	22383	6569	19485	übermenschlich Teufel	NN	teufel	false	Theuffel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Tantz	25362	Tantz	22393	6625	19498	abstrakt	NN	tanz	false	Tantz	tanz	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	137	2.13672056715641	0
Katzen	25362	Katzen	22399	6655	19504	tierisch	NN	katze	false	Katzen	katze	NN	K	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	14	1.14612803567824	2
Steckhlin	25362	Steckhlin	22403	6672	19508	konkret	NN	stöcklein	false	Steckhlin	stöcklein	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	5	0.698970004336019	1
Laden	25363	Laden	22426	6781	19532	konkret	NN	laden	false	Laden	laden	NN	L	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	3	0.477121254719662	1
mahlen	katze	mahlen	22435	6823	19541	abstrakt Maß	NN	mal	false	mahlen	mal	NN	m	false	lowerCase	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	119	2.07554696139253	0
Schwüger	katze	Schwüger	22439	6842	19545	menschlich	NN	schwieger	false	Schwüger	schwieger	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	6	0.778151250383644	3
Katzen	katze	Katzen	22441	6862	19547	tierisch	NN	katze	false	Katzen	katze	NN	K	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	14	1.14612803567824	2
Todt	katze	Todt	22450	6911	19556	abstrakt	NN	tod	false	Todt	tod	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	34	1.53147891704226	0
Saltz	25368	Saltz	22469	7009	19575	konkret	NN	salz	false	Saltz	salz	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	8	0.903089986991944	1
Broth	25368	Broth	22471	7020	19577	konkret	NN	brot	false	Broth	brot	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	24	1.38021124171161	1
früeling	stute	früeling	22479	7068	19586	abstrakt	NN	frühling	false	früeling	frühling	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	4	0.602059991327962	0
Stuotten	stute	Stuotten	22489	7135	19596	tierisch	NN	stute	false	Stuotten	stute	NN	S	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	3	0.477121254719662	2
Rosß	bailer	Rosß	22498	7209	19606	tierisch	NN	rosz	false	Rosß	rosz	NN	R	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	15	1.17609125905568	2
Theüfels	bailer	Theüfels	22499	7219	19608	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	bailer	Nammen	22500	7228	19609	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Rosß	bailer	Rosß	22503	7256	19612	tierisch	NN	rosz	false	Rosß	rosz	NN	R	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	15	1.17609125905568	2
fart	25374	fart	22517	7334	19626	abstrakt	NN	fahrt	false	fart	fahrt	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	2	0.301029995663981	0
wüttib	jacob	wüttib	22527	7379	19636	menschlich	NN	witwe	false	wüttib	witwe	NN	w	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	15	1.17609125905568	3
Jare	jacob	Jare	22530	7397	19639	abstrakt Maß	NN	jahr	false	Jare	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
kuo	jacob	kuo	22546	7490	19656	tierisch	NN	kuh	false	kuo	kuh	NN	k	false	lowerCase	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	2	2	73	1.86332286012046	2
küehen	jacob	küehen	22549	7501	19659	tierisch	NN	kuh	false	küehen	kuh	NN	k	false	lowerCase	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	2	2	73	1.86332286012046	2
Bronnen	rot	Bronnen	22553	7532	19664	konkret	NN	brunnen	false	Bronnen	brunnen	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	3	0.477121254719662	1
kibel	rot	kibel	22556	7552	19667	konkret	NN	kübel	false	kibel	kübel	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	1	1	1	0	1
Theüfels	hand	Theüfels	22576	7681	19687	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	hand	Nammen	22577	7690	19688	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Letst	endlich	Letst	25176	7804	19704	null	NN	zuletzt	false	zue Letst	letzt	ADV	L	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	5	0.698970004336019	0
Wochen	arme	Wochen	22603	7889	19717	abstrakt	NN	woche	false	Wochen	woche	NN	W	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	33	1.51851393987789	0
Armen	arme	Armen	22609	7921	19723	konkret Körperteil	NN	arm	false	Armen	arm	NN	A	false	upperInitial	konkret Körperteil	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	15	1.17609125905568	1
Armen	haar	Armen	22622	7991	19736	konkret Körperteil	NN	arm	false	Armen	arm	NN	A	false	upperInitial	konkret Körperteil	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	15	1.17609125905568	1
fressen	so	fressen	22629	8048	19744	abstrakt	NN	fressen	false	fressen	fressen	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	1	0	0
feindt	fressen	feindt	22642	8129	19758	übermenschlich Teufel	NN	feind	false	feindt	feind	NN	f	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	4	2	39	1.5910646070265	5
Arm	fressen	Arm	22646	8144	19762	konkret Körperteil	NN	arm	false	Arm	arm	NN	A	false	upperInitial	konkret Körperteil	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	15	1.17609125905568	1
Tag	25408	Tag	22657	8213	19774	abstrakt	NN	tag	false	Tag	tag	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	117	2.06818586174616	0
Theüfel	25408	Theüfel	22666	8257	19783	übermenschlich Teufel	NN	teufel	false	Theüfel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Scheüren	25408	Scheüren	25093	8271	19786	konkret	NN	*	false	Scheüren Thenn	scheure	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	2	0.301029995663981	1
Thenn	25408	Thenn	25093	8271	19787	konkret	NN	*	false	Scheüren Thenn	tenne	NN	T	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	1	0	1
stundt	25409	stundt	22678	8351	19798	abstrakt	NN	stunde	false	stundt	stunde	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	17	1.23044892137827	0
Jahren	gedient	Jahren	22719	8563	19839	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
Punckhten	gedient	Punckhten	22722	8592	19842	abstrakt	NN	punkt	false	Punckhten	punkt	NN	P	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	16	1.20411998265592	0
dorf	gedient	dorf	25095	8613	19844	konkret	NN	NAME	false	dorf	dorf	NN	d	false	lowerCase	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	1	1	29	1.46239799789896	1
Bruoder	gedient	Bruoder	22733	8666	19854	menschlich	NN	bruder	false	Bruoder	bruder	NN	B	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	16	1.20411998265592	3
Trog	gedient	Trog	22739	8708	19860	konkret	NN	trog	false	Trog	trog	NN	T	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	4	0.602059991327962	1
Rosß	25422	Rosß	22752	8788	19874	tierisch	NN	rosz	false	Rosß	rosz	NN	R	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	15	1.17609125905568	2
Theüfels	25422	Theüfels	22753	8798	19876	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	25422	Nammen	24031	8807	21216	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Todt	25422	Todt	22755	8817	19878	abstrakt	NN	tod	false	Todt	tod	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	34	1.53147891704226	0
Jahren	wissen	Jahren	22767	8877	19890	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
tag	geist	tag	25099	8954	19907	abstrakt	NN	tagzeit	false	tag Zeüt	tag	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	117	2.06818586174616	0
Schwehr	25427	Schwehr	22787	9002	19915	menschlich	NN	schwieger	false	Schwehr	schwieger	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	6	0.778151250383644	3
Angesicht	25429	Angesicht	22809	9116	19937	konkret Körperteil	NN	angesicht	false	Angesicht	angesicht	NN	A	false	upperInitial	konkret Körperteil	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	18	1.25527250510331	1
Schwüger	25430	Schwüger	22815	9167	19943	menschlich	NN	schwieger	false	Schwüger	schwieger	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	6	0.778151250383644	3
Gaiß	25431	Gaiß	22826	9222	19954	tierisch	NN	geisz	false	Gaiß	geisz	NN	G	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	6	0.778151250383644	2
Laub	25431	Laub	22827	9227	19955	konkret	NN	laub	false	Laub	laub	NN	L	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	2	0.301029995663981	1
Weyhennachten	wider	Weyhennachten	22845	9345	19973	abstrakt	NN	weihnachten	false	Weyhennachten	weihnachten	NN	W	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	4	0.602059991327962	0
Nacht	wider	Nacht	22854	9390	19982	abstrakt	NN	nacht	false	Nacht	nacht	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	50	1.69897000433602	0
Tanntz	wider	Tanntz	22865	9489	19998	abstrakt	NN	tanz	false	Tanntz	tanz	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	137	2.13672056715641	0
Buel	wider	Buel	25198	9536	20006	übermenschlich Teufel	NN	buhl	false	Buel	buhl	NN	B	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	23	1.36172783601759	3
Theüfel	wider	Theüfel	22904	9715	20038	übermenschlich Teufel	NN	teufel	false	Theüfel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Rosß	wider	Rosß	22912	9763	20046	tierisch	NN	rosz	false	Rosß	rosz	NN	R	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	15	1.17609125905568	2
Theüfels	wider	Theüfels	22913	9773	20048	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	wider	Nammen	22914	9782	20049	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Todt	wider	Todt	22916	9793	20051	abstrakt	NN	tod	false	Todt	tod	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	34	1.53147891704226	0
Jahren	wider	Jahren	22926	9849	20061	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
Abrede	wider	Abrede	22931	9882	20067	abstrakt	NN	abrede	false	Abrede	abrede	NN	A	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	2	0.301029995663981	0
Mueter	wider	Mueter	22941	9939	20077	menschlich	NN	mutter	false	Mueter	mutter	NN	M	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	118	2.07188200730613	3
Armuet	wider	Armuet	22946	9967	20082	abstrakt	NN	armut	false	Armuet	armut	NN	A	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	5	0.698970004336019	0
khuo	wider	khuo	22959	10034	20095	tierisch	NN	kuh	false	khuo	kuh	NN	k	false	lowerCase	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	2	2	73	1.86332286012046	2
Theüfels	wider	Theüfels	22960	10043	20097	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	wider	Nammen	22961	10052	20098	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Todt-	wider	Todt-	24037	10062	21284	abstrakt	NN	tod	false	Todt-	tod	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	34	1.53147891704226	0
Jahren	wider	Jahren	22970	10117	20107	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
Puncten	wider	Puncten	22977	10159	20114	abstrakt	NN	punkt	false	Puncten	punkt	NN	P	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	16	1.20411998265592	0
Schimmel	schimmel	Schimmel	22986	10205	20124	tierisch	NN	schimmel	false	Schimmel	schimmel	NN	S	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	2	0.301029995663981	2
Theüfels	schimmel	Theüfels	22991	10244	20130	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	schimmel	Nammen	22992	10253	20131	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Jars	knab	Jars	23009	10369	20150	abstrakt	NN	jahr	false	Jars	jahr	NN	J	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
knab	knab	knab	23016	10416	20157	menschlich	NN	knabe	false	knab	knabe	NN	k	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	9	0.954242509439325	3
Tag	holz2	Tag	23031	10500	20173	abstrakt	NN	tag	false	Tag	tag	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	117	2.06818586174616	0
Todts	fünf	Todts	23039	10555	20181	abstrakt	NN	tod	false	Todts	tod	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	34	1.53147891704226	0
knaben	jungen	knaben	23049	10610	20191	menschlich	NN	knabe	false	knaben	knabe	NN	k	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	9	0.954242509439325	3
gesindt	jungen	gesindt	23053	10630	20195	menschlich	NN	gesinde	false	gesindt	gesinde	NN	g	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	1	0	3
gassen	jungen	gassen	23060	10663	20202	konkret	NN	gasse	false	gassen	gasse	NN	g	false	lowerCase	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	1	1	16	1.20411998265592	1
Bueben	gesind	Bueben	23088	10817	20230	menschlich	NN	bub	false	Bueben	bub	NN	B	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	10	1	3
knaben	gesind	knaben	23092	10847	20234	menschlich	NN	knabe	false	knaben	knabe	NN	k	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	9	0.954242509439325	3
Tag	gesind	Tag	23103	10902	20245	abstrakt	NN	tag	false	Tag	tag	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	117	2.06818586174616	0
Theüfels	gesind	Theüfels	23110	10943	20253	übermenschlich Teufel	NN	teufel	false	Theüfels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	gesind	Nammen	23111	10952	20254	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
knab	gesind	knab	23114	10981	20257	menschlich	NN	knabe	false	knab	knabe	NN	k	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	9	0.954242509439325	3
dochter	laut	dochter	23137	11105	20281	menschlich	NN	tochter	false	dochter	tochter	NN	d	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	69	1.83884909073726	3
knaben	laut	knaben	23147	11174	20291	menschlich	NN	knabe	false	knaben	knabe	NN	k	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	9	0.954242509439325	3
Knaben	25488	Knaben	23154	11230	20299	menschlich	NN	knabe	false	Knaben	knabe	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	9	0.954242509439325	3
Schwester	25488	Schwester	23155	11237	20300	menschlich	NN	schwester	false	Schwester	schwester	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	23	1.36172783601759	3
Gottes	25489	Gottes	23161	11269	20306	übermenschlich positiv	NN	gott	false	Gottes	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	189	2.27646180417324	4
willen	25489	willen	23162	11276	20307	abstrakt	NN	wille	false	willen	wille	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	12	1.07918124604762	0
melden	25489	melden	23166	11298	20311	abstrakt	NN	melden	false	melden	melden	NN	m	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	1	0	0
Knaben	25489	Knaben	23170	11319	20315	menschlich	NN	knabe	false	Knaben	knabe	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	9	0.954242509439325	3
Tag	25490	Tag	23190	11435	20336	abstrakt	NN	tag	false	Tag	tag	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	117	2.06818586174616	0
tag	25491	tag	23209	11540	20356	abstrakt	NN	tag	false	tag	tag	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	117	2.06818586174616	0
mahl	25491	mahl	23211	11549	20358	abstrakt Maß	NN	mal	false	mahl	mal	NN	m	false	lowerCase	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	119	2.07554696139253	0
Gottes	25491	Gottes	23213	11558	20360	übermenschlich positiv	NN	gott	false	Gottes	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	189	2.27646180417324	4
willenn	25491	willenn	23214	11565	20361	abstrakt	NN	wille	false	willenn	wille	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	0	0	12	1.07918124604762	0
Jahrenn	25493	Jahrenn	23231	11650	20378	abstrakt Maß	NN	jahr	false	Jahrenn	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
Kue	25493	Kue	23240	11718	20387	tierisch	NN	kuh	false	Kue	kuh	NN	K	false	upperInitial	tierisch	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	2	2	73	1.86332286012046	2
Stall	25493	Stall	23241	11725	20389	konkret	NN	stall	false	Stall	stall	NN	S	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	12	1.07918124604762	1
Theüffels	25493	Theüffels	23250	11782	20399	übermenschlich Teufel	NN	teufel	false	Theüffels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	25493	Nammen	23251	11792	20400	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
Jarenn	25495	Jarenn	23266	11880	20415	abstrakt Maß	NN	jahr	false	Jarenn	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	305	2.48429983934679	0
Lohnn	25496	Lohnn	23282	11972	20431	konkret	NN	lohn	false	Lohnn	lohn	NN	L	false	upperInitial	konkret	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	1	1	5	0.698970004336019	1
Kindt	kuss2	Kindt	23292	12034	20441	menschlich	NN	kind	false	Kindt	kind	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	113	2.05307844348342	3
weib	kuss2	weib	23295	12052	20444	menschlich	NN	weib	false	weib	weib	NN	w	false	lowerCase	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	0	3	2	130	2.11394335230684	3
Knablin	kuss2	Knablin	23302	12077	20451	menschlich	NN	knäblein	false	Knablin	knäblein	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	3	2	1	0	3
Theüffels	kuss2	Theüffels	23305	12099	20455	übermenschlich Teufel	NN	teufel	false	Theüffels	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	4	2	258	2.41161970596323	5
Nammen	kuss2	Nammen	23310	12144	20462	abstrakt	NN	name	false	Nammen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Rosenfeld1603	1603	Rosenfeld	TRUE	1	0	0	97	1.98677173426624	0
